,symbol,name,time_stamp,time_high,time_low,open,close,high,low,market_cap,volume
1206,ETH,Ethereum,2022-12-22T23:59:59.999Z,2022-12-22T20:28:00.000Z,2022-12-22T18:05:00.000Z,1213.672654419,1218.1821518936,1221.9868522689,1187.1278135264,149073659684.74,5297471739.23
1207,ETH,Ethereum,2022-12-06T23:59:59.999Z,2022-12-06T23:58:00.000Z,2022-12-06T19:17:00.000Z,1259.8542439087,1271.6538427321,1271.9231660785,1247.6298893305,155617197225.85,5089212679.76
1208,ETH,Ethereum,2022-12-02T23:59:59.999Z,2022-12-02T23:59:00.000Z,2022-12-02T04:16:00.000Z,1276.3286637941,1294.3033770767,1294.3033770767,1269.2431814086,158388908311.64,6213645709.19
1209,USDT,Tether USDt,2023-07-28T23:59:59.999Z,2023-07-28T05:53:00.000Z,2023-07-28T09:14:00.000Z,0.9996750858,1.0001063954,1.0004780597,0.9994211791,83830699345.4,17371797760.37
1210,USDT,Tether USDt,2023-06-08T23:59:59.999Z,2023-06-08T16:24:00.000Z,2023-06-08T13:33:00.000Z,1.0001574471,1.0003106773,1.0006204544,0.9996615158,83327320375.75,18183759822.41
1211,USDT,Tether USDt,2023-02-04T23:59:59.999Z,2023-02-04T17:15:00.000Z,2023-02-04T06:55:00.000Z,1.0001221902,1.0001002099,1.0001623279,1.0000544306,68035414442.1,24493083192.94
1212,USDT,Tether USDt,2022-09-06T23:59:59.999Z,2022-09-06T21:10:00.000Z,2022-09-06T16:58:00.000Z,1.0000267944,1.0000491248,1.0000928468,0.9999670546,67549022274.09,64015343587.78
1213,BTC,Bitcoin,2023-06-17T23:59:59.999Z,2023-06-17T05:42:00.000Z,2023-06-17T02:09:00.000Z,26328.6794390096,26510.6764468879,26769.3945019205,26174.4916495744,514442327519.51,11090276850.25
1214,BTC,Bitcoin,2023-06-16T23:59:59.999Z,2023-06-16T18:16:00.000Z,2023-06-16T14:47:00.000Z,25575.2825953687,26327.4623942173,26463.1730645529,25245.3576831118,510862345346.3,16324646965.41
1215,BTC,Bitcoin,2022-10-20T23:59:59.999Z,2022-10-20T15:02:00.000Z,2022-10-20T01:07:00.000Z,19138.0850568701,19053.7402405368,19315.1989686457,18971.4586492749,365543015077.49,24493974419.53
1216,BNB,BNB,2022-12-25T23:59:59.999Z,2022-12-25T01:26:00.000Z,2022-12-25T20:58:00.000Z,244.6363998227,243.1414997684,245.7309876047,241.7005018158,38894316962.86,298063868.05
1217,BNB,BNB,2022-11-13T23:59:59.999Z,2022-11-13T04:10:00.000Z,2022-11-13T21:07:00.000Z,282.3652776424,276.5794279745,286.0844663627,274.0527073779,44245687907.86,956106803.89
1218,BNB,BNB,2022-09-06T23:59:59.999Z,2022-09-06T01:13:00.000Z,2022-09-06T23:58:00.000Z,276.751868008,262.6683973118,285.7541813579,262.5975507905,42378199797.19,1173656467.53
1219,ETH,Ethereum,2023-08-27T23:59:59.999Z,2023-08-27T17:02:00.000Z,2023-08-27T02:57:00.000Z,1646.2719638472,1657.5130726946,1659.2670289513,1645.9027976544,199261172396.0,2624065030.72
1220,ETH,Ethereum,2023-06-22T23:59:59.999Z,2023-06-22T02:58:00.000Z,2023-06-22T14:54:00.000Z,1889.7944269231,1872.9430470581,1932.0655716054,1867.8765859915,225124435575.99,8477657143.31
1221,ETH,Ethereum,2023-05-13T23:59:59.999Z,2023-05-13T01:23:00.000Z,2023-05-13T18:59:00.000Z,1808.375009535,1796.1149274099,1816.0585194797,1788.4755757848,220637609942.13,4647630864.12
1222,ETH,Ethereum,2023-01-07T23:59:59.999Z,2023-01-07T01:04:00.000Z,2023-01-07T17:07:00.000Z,1269.4197406492,1264.2703412672,1270.5983105461,1262.2711165549,154713649605.37,2565213547.9
1223,USDT,Tether USDt,2023-05-01T23:59:59.999Z,2023-05-01T06:12:00.000Z,2023-05-01T20:10:00.000Z,1.0005551542,1.0003285929,1.0009882866,0.9996766123,81744969562.64,29128129876.24
1224,USDT,Tether USDt,2022-10-31T23:59:59.999Z,2022-10-31T01:39:00.000Z,2022-10-31T22:17:00.000Z,1.0001850573,0.9999472059,1.0002516748,0.9999191658,69416268972.46,67168423337.76
1225,BTC,Bitcoin,2023-08-14T23:59:59.999Z,2023-08-14T16:52:00.000Z,2023-08-14T02:22:00.000Z,29283.262942771,29408.4425504032,29660.2543392724,29124.1055472393,572212182981.53,14013695304.04
1226,BTC,Bitcoin,2023-07-07T23:59:59.999Z,2023-07-07T16:13:00.000Z,2023-07-07T00:04:00.000Z,29907.9989024233,30342.2647520959,30434.6436943597,29777.2844100844,589336655273.9,13384770154.9
1227,BTC,Bitcoin,2023-03-09T23:59:59.999Z,2023-03-09T03:42:00.000Z,2023-03-09T21:01:00.000Z,21720.0793175611,20363.0211117254,21802.7166811718,20210.3067467507,393268847887.5,30364664170.83
1228,BTC,Bitcoin,2022-11-25T23:59:59.999Z,2022-11-25T00:09:00.000Z,2022-11-25T06:02:00.000Z,16602.2695164974,16521.8410189608,16603.3169928826,16388.4049535141,317499392769.32,18678255975.67
1229,BTC,Bitcoin,2022-09-29T23:59:59.999Z,2022-09-29T04:59:00.000Z,2022-09-29T14:19:00.000Z,19427.7801905231,19573.0503140007,19589.2662114892,18924.3534530707,375100872175.06,41037843771.3
1230,BTC,Bitcoin,2022-09-07T23:59:59.999Z,2022-09-07T21:07:00.000Z,2022-09-07T03:03:00.000Z,18837.6833207735,19290.3238735938,19427.172670785,18644.4672270585,369299496559.04,35239757133.88
1231,BNB,BNB,2023-08-13T23:59:59.999Z,2023-08-13T20:05:00.000Z,2023-08-13T22:43:00.000Z,240.2696905138,240.0333445417,241.6295887235,239.9025931807,36929825440.41,296580782.84
1232,BNB,BNB,2023-07-28T23:59:59.999Z,2023-07-28T20:40:00.000Z,2023-07-28T05:58:00.000Z,240.5051330378,241.9770424637,242.796997595,239.9878679973,37229548135.81,388148321.64
1233,BNB,BNB,2022-11-14T23:59:59.999Z,2022-11-14T13:43:00.000Z,2022-11-14T06:16:00.000Z,276.6222624189,278.5784318776,290.7196330116,268.2330467404,44565408017.59,1541330420.2
1234,BNB,BNB,2022-09-24T23:59:59.999Z,2022-09-24T06:05:00.000Z,2022-09-24T23:59:00.000Z,276.6270557789,275.1353868702,284.6324420515,275.1353868702,44389589746.59,818302597.03
1235,BNB,BNB,2022-09-12T23:59:59.999Z,2022-09-12T14:19:00.000Z,2022-09-12T01:11:00.000Z,295.1740934511,293.6587265517,299.176304292,291.1506958197,47378094637.04,998624527.64
1236,ETH,Ethereum,2023-07-20T23:59:59.999Z,2023-07-20T13:47:00.000Z,2023-07-20T16:57:00.000Z,1889.073748995,1890.9691089077,1919.2643604398,1879.734398668,227287014709.89,7366830683.51
1237,ETH,Ethereum,2023-03-03T23:59:59.999Z,2023-03-03T00:04:00.000Z,2023-03-03T21:22:00.000Z,1647.5577838618,1569.1676527552,1648.475373517,1552.451518614,192025112411.57,9922240199.2
1238,BTC,Bitcoin,2023-07-31T23:59:59.999Z,2023-07-31T00:50:00.000Z,2023-07-31T20:05:00.000Z,29278.3140543721,29230.110878649,29489.8728687203,29131.5790337733,568365621732.67,11656781981.62
1239,BTC,Bitcoin,2022-11-10T23:59:59.999Z,2022-11-10T21:01:00.000Z,2022-11-10T00:05:00.000Z,15883.1582269152,17586.7714495473,18054.3117790661,15834.0180932521,337735690619.8,83202283720.96
1240,BTC,Bitcoin,2022-09-11T23:59:59.999Z,2022-09-11T23:58:00.000Z,2022-09-11T06:43:00.000Z,21678.5435697066,21769.2563395567,21770.5531906344,21406.9446411116,416840289162.08,34493951963.3
1241,BNB,BNB,2023-08-16T23:59:59.999Z,2023-08-16T00:22:00.000Z,2023-08-16T21:22:00.000Z,236.6897038038,231.8687499668,237.0142223082,231.2051647657,35673568328.27,461572144.2
1242,BNB,BNB,2023-02-19T23:59:59.999Z,2023-02-19T01:06:00.000Z,2023-02-19T20:20:00.000Z,316.6196474124,311.9358396898,318.4264467652,311.3098399101,49253849848.38,522437731.57
1243,BNB,BNB,2022-10-16T23:59:59.999Z,2022-10-16T20:04:00.000Z,2022-10-16T00:02:00.000Z,268.4115804977,272.5199649627,273.7430323552,268.3623025445,43967624739.43,563344665.81
1244,ETH,Ethereum,2023-03-06T23:59:59.999Z,2023-03-06T16:04:00.000Z,2023-03-06T05:13:00.000Z,1564.3831282731,1567.3987018259,1579.4563296182,1557.3635005326,191808639047.21,5245153344.89
1245,USDT,Tether USDt,2023-07-12T23:59:59.999Z,2023-07-12T01:18:00.000Z,2023-07-12T16:00:00.000Z,1.0001025315,0.9999336961,1.0009386382,0.9996622681,83367954939.13,20685690689.95
1246,USDT,Tether USDt,2023-04-21T23:59:59.999Z,2023-04-21T22:18:00.000Z,2023-04-21T14:40:00.000Z,1.0002440951,1.0001423024,1.0006253135,0.9994692291,81417332932.2,34553496031.18
1247,USDT,Tether USDt,2022-12-09T23:59:59.999Z,2022-12-09T13:29:00.000Z,2022-12-09T18:40:00.000Z,1.0001206123,1.0000566648,1.0001573296,1.0000383147,65711417924.95,25000886943.94
1248,BTC,Bitcoin,2023-07-25T23:59:59.999Z,2023-07-25T18:41:00.000Z,2023-07-25T01:45:00.000Z,29178.9700445921,29227.390799952,29353.161104588,29062.4342931064,568155078548.47,10266772792.7
1249,BTC,Bitcoin,2023-06-30T23:59:59.999Z,2023-06-30T04:52:00.000Z,2023-06-30T13:48:00.000Z,30441.3537591761,30477.2512822446,31256.8626995544,29600.2759394191,591758288455.82,26387306196.78
1250,BTC,Bitcoin,2023-05-12T23:59:59.999Z,2023-05-12T00:57:00.000Z,2023-05-12T19:29:00.000Z,26987.6625136386,26804.9906706878,27055.6472281282,25878.428829536,519254029391.83,19313599897.31
1251,BTC,Bitcoin,2023-03-21T23:59:59.999Z,2023-03-21T16:54:00.000Z,2023-03-21T07:14:00.000Z,27768.3920318154,28175.8168354249,28439.5615887102,27439.6470941503,544473344614.66,36102192830.48
1252,BNB,BNB,2023-08-30T23:59:59.999Z,2023-08-30T00:04:00.000Z,2023-08-30T16:52:00.000Z,226.8701484943,223.7994308308,227.0490083018,221.9781441511,34431659640.73,359750612.0
1253,BNB,BNB,2023-03-13T23:59:59.999Z,2023-03-13T15:33:00.000Z,2023-03-13T04:13:00.000Z,289.7408001903,308.9121954488,313.7537097384,287.556195989,48774894446.61,1122664621.43
1254,ETH,Ethereum,2022-09-30T23:59:59.999Z,2022-09-30T15:17:00.000Z,2022-09-30T13:42:00.000Z,1335.6464707731,1327.9786375008,1368.7433740281,1320.383141309,162806430080.61,14250100093.1
1255,BTC,Bitcoin,2023-08-31T23:59:59.999Z,2023-08-31T11:43:00.000Z,2023-08-31T21:09:00.000Z,27301.9293168046,25931.4728933574,27456.0790013622,25752.9299469294,504957555550.64,20181001451.19
1256,BTC,Bitcoin,2023-06-11T23:59:59.999Z,2023-06-11T20:12:00.000Z,2023-06-11T04:24:00.000Z,25854.0319184511,25940.1680803434,26203.4398078896,25668.9856072276,503230985845.05,10732609602.85
1257,BNB,BNB,2023-03-11T23:59:59.999Z,2023-03-11T02:07:00.000Z,2023-03-11T08:09:00.000Z,277.4346568279,277.9614107584,281.6440985795,272.2830911575,43888118187.78,523623577.54
1258,BNB,BNB,2023-02-11T23:59:59.999Z,2023-02-11T23:27:00.000Z,2023-02-11T00:16:00.000Z,305.9799051056,310.6160401862,311.1468800736,305.4541049831,49046008530.26,348569461.74
1259,ETH,Ethereum,2023-04-07T23:59:59.999Z,2023-04-07T01:13:00.000Z,2023-04-07T12:40:00.000Z,1872.734108075,1865.6360612511,1882.2992319959,1845.9939360968,224730370763.71,8356130492.47
1260,USDT,Tether USDt,2023-09-01T23:59:59.999Z,2023-09-01T06:40:00.000Z,2023-09-01T18:54:00.000Z,0.9998128419,0.9997120026,1.000364566,0.9991587462,82844651545.29,25428948059.92
1261,USDT,Tether USDt,2023-07-22T23:59:59.999Z,2023-07-22T23:18:00.000Z,2023-07-22T07:28:00.000Z,1.0001689086,0.9998612917,1.0010132311,0.9998486661,83784564664.9,15361411060.49
1262,USDT,Tether USDt,2023-04-12T23:59:59.999Z,2023-04-12T02:23:00.000Z,2023-04-12T12:33:00.000Z,1.0009599334,1.0007206255,1.0015296914,1.0000285741,80636864902.92,30471411545.11
1263,USDT,Tether USDt,2023-03-18T23:59:59.999Z,2023-03-18T20:17:00.000Z,2023-03-18T16:32:00.000Z,1.0021966896,1.0023366906,1.003585231,1.0011385402,76359029716.02,47735900215.92
1264,BNB,BNB,2023-02-26T23:59:59.999Z,2023-02-26T20:43:00.000Z,2023-02-26T01:04:00.000Z,302.369017843,308.9970718786,309.5875532998,300.9662603423,48789334458.77,312320210.89
1265,ETH,Ethereum,2023-03-15T23:59:59.999Z,2023-03-15T01:25:00.000Z,2023-03-15T17:04:00.000Z,1705.1899730836,1656.1805219909,1721.0792357256,1616.6303866379,202673213630.64,12715339904.77
1266,USDT,Tether USDt,2023-08-03T23:59:59.999Z,2023-08-03T20:33:00.000Z,2023-08-03T13:29:00.000Z,0.9992841272,0.999448007,0.9998196594,0.9986415764,83850820616.37,20365437032.26
1267,USDT,Tether USDt,2023-08-01T23:59:59.999Z,2023-08-01T01:33:00.000Z,2023-08-01T15:38:00.000Z,0.9999145877,0.9995217166,1.000495477,0.9989888453,83855366896.49,27115449239.82
1268,USDT,Tether USDt,2022-12-13T23:59:59.999Z,2022-12-13T06:41:00.000Z,2022-12-13T19:25:00.000Z,1.0001107883,1.0000172408,1.0005725818,0.9999718884,65793194417.24,37452330493.69
1269,BTC,Bitcoin,2023-04-10T23:59:59.999Z,2023-04-10T23:15:00.000Z,2023-04-10T13:58:00.000Z,28336.0282374011,29652.9800970841,29771.46392891,28189.2707713694,573568312635.13,19282400094.3
1270,BTC,Bitcoin,2023-03-19T23:59:59.999Z,2023-03-19T20:12:00.000Z,2023-03-19T07:12:00.000Z,26969.5037878128,28038.6749467651,28440.5612172583,26907.7162737127,541771324421.11,37769448858.69
1271,BNB,BNB,2022-11-24T23:59:59.999Z,2022-11-24T01:47:00.000Z,2022-11-24T08:29:00.000Z,297.9458738044,300.4278323223,303.0646314614,294.5315442116,48060047573.8,1219177799.2
1272,ETH,Ethereum,2022-12-20T23:59:59.999Z,2022-12-20T15:35:00.000Z,2022-12-20T00:16:00.000Z,1167.8827330588,1217.7035799175,1224.0926694905,1165.5994282342,149015094981.77,6684951715.29
1273,USDT,Tether USDt,2023-06-20T23:59:59.999Z,2023-06-20T19:33:00.000Z,2023-06-20T12:11:00.000Z,0.9997767579,1.0003850465,1.0009642362,0.9993216668,83209062147.75,27490561659.33
1274,BTC,Bitcoin,2023-05-22T23:59:59.999Z,2023-05-22T13:51:00.000Z,2023-05-22T02:06:00.000Z,26749.8932054031,26851.2776278913,27045.7350857875,26549.7347924388,520401926578.4,11056770492.11
1275,BTC,Bitcoin,2022-12-31T23:59:59.999Z,2022-12-31T14:32:00.000Z,2022-12-31T23:13:00.000Z,16603.6747026431,16547.4953660162,16628.9869973035,16517.519222395,318516317872.25,11239186456.23
1276,BTC,Bitcoin,2022-09-08T23:59:59.999Z,2022-09-08T20:17:00.000Z,2022-09-08T13:13:00.000Z,19289.940569121,19329.8349334266,19417.3515932252,19076.7145234635,370071738762.96,32194477849.95
1277,BNB,BNB,2023-03-14T23:59:59.999Z,2023-03-14T15:19:00.000Z,2023-03-14T08:17:00.000Z,308.9379964038,309.3707927227,319.8389681567,304.0131330628,48847234567.27,866173919.76
1278,BNB,BNB,2022-12-19T23:59:59.999Z,2022-12-19T00:32:00.000Z,2022-12-19T22:37:00.000Z,251.2426745665,240.6578115811,252.9330208729,238.6507879794,38497257993.91,751196285.35
1279,BNB,BNB,2022-11-15T23:59:59.999Z,2022-11-15T03:05:00.000Z,2022-11-15T19:10:00.000Z,278.6280309188,276.8740238593,281.88255014,274.0931228316,44292678773.44,1116291059.69
1280,BNB,BNB,2022-11-06T23:59:59.999Z,2022-11-06T16:44:00.000Z,2022-11-06T23:58:00.000Z,349.2881330967,339.389372371,354.4880989207,339.1924259123,54294354064.47,1143505729.53
1281,BNB,BNB,2022-11-05T23:59:59.999Z,2022-11-05T08:01:00.000Z,2022-11-05T23:13:00.000Z,354.4194561736,349.2537349776,360.3093331889,347.0196160658,55872507021.88,1231594444.52
1282,ETH,Ethereum,2023-04-21T23:59:59.999Z,2023-04-21T00:49:00.000Z,2023-04-21T20:06:00.000Z,1943.4099239574,1849.9998459932,1955.6491214774,1827.7889939322,222770468530.71,12044274581.17
1283,ETH,Ethereum,2023-03-20T23:59:59.999Z,2023-03-20T08:10:00.000Z,2023-03-20T23:47:00.000Z,1785.416296437,1735.3212688367,1807.725193288,1728.1038171459,212357972797.53,10978325507.3
1284,ETH,Ethereum,2022-09-03T23:59:59.999Z,2022-09-03T00:45:00.000Z,2022-09-03T19:19:00.000Z,1577.2137287901,1556.8726288379,1579.4543895179,1541.6721629791,190294120192.45,9516825994.48
1285,USDT,Tether USDt,2023-04-18T23:59:59.999Z,2023-04-18T09:10:00.000Z,2023-04-18T20:45:00.000Z,1.0006402192,1.0004084859,1.0008749869,0.9998821263,81094385069.77,32344221198.7
1286,USDT,Tether USDt,2022-11-16T23:59:59.999Z,2022-11-16T07:27:00.000Z,2022-11-16T01:11:00.000Z,0.999135804,0.9992287719,0.9994062323,0.9989883657,66007639797.03,45661177295.76
1287,BTC,Bitcoin,2023-06-26T23:59:59.999Z,2023-06-26T14:00:00.000Z,2023-06-26T17:17:00.000Z,30480.523973069,30271.1310167397,30636.0294295733,29955.7432937325,587650439314.87,16493186997.21
1288,BTC,Bitcoin,2023-01-17T23:59:59.999Z,2023-01-17T14:26:00.000Z,2023-01-17T01:23:00.000Z,21175.8332602034,21161.5192199162,21438.6593578573,20978.5336242013,407681958151.49,24999983362.13
1289,ETH,Ethereum,2023-02-18T23:59:59.999Z,2023-02-18T18:16:00.000Z,2023-02-18T20:44:00.000Z,1694.7418031033,1691.8194566737,1705.3091416267,1683.6701444721,207034487855.66,5491437195.03
1290,ETH,Ethereum,2023-02-11T23:59:59.999Z,2023-02-11T23:32:00.000Z,2023-02-11T00:16:00.000Z,1514.9419380135,1539.9267659675,1541.3347731794,1510.1470246052,188446792043.73,5064007415.55
1291,ETH,Ethereum,2022-11-17T23:59:59.999Z,2022-11-17T01:19:00.000Z,2022-11-17T13:53:00.000Z,1215.8486725549,1200.8086045885,1224.9657091811,1189.1526628621,146947591531.1,9723646870.56
1292,USDT,Tether USDt,2023-02-01T23:59:59.999Z,2023-02-01T19:41:00.000Z,2023-02-01T12:00:00.000Z,1.0001378741,1.000097826,1.0002384683,1.0000483363,67799609229.13,36688644470.66
1293,USDT,Tether USDt,2022-11-02T23:59:59.999Z,2022-11-02T21:27:00.000Z,2022-11-02T08:58:00.000Z,0.9999177619,0.9999962699,1.0000786166,0.9998654315,69419674992.49,76399032767.94
1294,BTC,Bitcoin,2022-10-29T23:59:59.999Z,2022-10-29T10:24:00.000Z,2022-10-29T00:41:00.000Z,20595.1038419697,20818.4761644388,20988.3944704236,20566.4846167248,399567972100.27,40369840645.23
1295,BTC,Bitcoin,2022-10-07T23:59:59.999Z,2022-10-07T02:44:00.000Z,2022-10-07T17:12:00.000Z,19957.5590804174,19546.8497101499,20041.0855798292,19395.7932402119,374761116006.47,29227315390.11
1296,BNB,BNB,2023-05-17T23:59:59.999Z,2023-05-17T21:37:00.000Z,2023-05-17T14:39:00.000Z,311.3698140079,314.0835138194,314.2699893493,307.6412183825,48952789707.3,437721579.3
1297,BNB,BNB,2022-12-02T23:59:59.999Z,2022-12-02T23:59:00.000Z,2022-12-02T04:13:00.000Z,292.0285496141,293.527498285,293.527498285,286.1406803246,46955638514.8,854253817.61
1298,USDT,Tether USDt,2023-08-10T23:59:59.999Z,2023-08-10T01:53:00.000Z,2023-08-10T20:12:00.000Z,0.999368559,0.9990119159,0.9998334553,0.9986507873,83450390792.57,18525528096.05
1299,USDT,Tether USDt,2023-01-16T23:59:59.999Z,2023-01-16T07:50:00.000Z,2023-01-16T23:14:00.000Z,1.0003482983,1.0001260784,1.0004521444,1.0000901472,66363754798.33,35957366328.96
1300,USDT,Tether USDt,2022-11-22T23:59:59.999Z,2022-11-22T18:07:00.000Z,2022-11-22T05:54:00.000Z,0.9990809962,0.9991570549,0.999308651,0.9988738596,65451433602.72,44056204567.89
1301,BTC,Bitcoin,2023-07-20T23:59:59.999Z,2023-07-20T06:30:00.000Z,2023-07-20T18:31:00.000Z,29915.2503258654,29792.0163780508,30195.5310367275,29638.096674876,579003905761.26,14655207120.53
1302,BTC,Bitcoin,2023-06-29T23:59:59.999Z,2023-06-29T13:19:00.000Z,2023-06-29T00:53:00.000Z,30086.1867174231,30445.3512260882,30796.2502396517,30057.2030203001,591107911061.22,13180860821.04
1303,BTC,Bitcoin,2023-01-09T23:59:59.999Z,2023-01-09T18:34:00.000Z,2023-01-09T00:00:00.000Z,17093.9924981225,17196.5540596395,17389.9575514263,17093.9924981225,331160060320.4,18624736865.86
1304,BTC,Bitcoin,2023-01-02T23:59:59.999Z,2023-01-02T08:19:00.000Z,2023-01-02T01:19:00.000Z,16625.5103941178,16688.4713573932,16759.3440229184,16572.2288497449,321262452550.73,12097775226.69
1305,BTC,Bitcoin,2022-10-31T23:59:59.999Z,2022-10-31T11:20:00.000Z,2022-10-31T14:40:00.000Z,20633.6960710953,20495.7742320325,20795.3212231777,20287.4590879886,393413045572.67,45668466815.41
1306,BNB,BNB,2023-06-03T23:59:59.999Z,2023-06-03T16:39:00.000Z,2023-06-03T04:37:00.000Z,307.433911771,306.7201218895,308.1976648588,305.6489829169,47804181308.34,260995870.61
1307,BNB,BNB,2023-05-08T23:59:59.999Z,2023-05-08T00:20:00.000Z,2023-05-08T20:13:00.000Z,321.4257578226,313.9712275591,322.425018529,311.8853476385,48935898219.22,636404503.28
1308,BNB,BNB,2023-04-01T23:59:59.999Z,2023-04-01T02:10:00.000Z,2023-04-01T16:57:00.000Z,317.059791261,315.2173118674,318.4306302517,313.5613175545,49769112958.81,463135727.69
1309,BNB,BNB,2023-01-12T23:59:59.999Z,2023-01-12T21:01:00.000Z,2023-01-12T14:46:00.000Z,284.9327908759,287.8123363245,287.9513889635,279.7410190322,46039203570.0,655903255.24
1310,BNB,BNB,2022-10-02T23:59:59.999Z,2022-10-02T22:27:00.000Z,2022-10-02T10:26:00.000Z,282.8950617427,284.4330917051,287.3795096934,279.9544451806,45889655979.06,556343467.66
1311,BNB,BNB,2022-09-14T23:59:59.999Z,2022-09-14T13:49:00.000Z,2022-09-14T18:18:00.000Z,277.4133105497,279.3858648871,282.15026344,274.8305721751,45075350228.14,956413768.35
1312,ETH,Ethereum,2023-08-30T23:59:59.999Z,2023-08-30T00:07:00.000Z,2023-08-30T18:30:00.000Z,1729.6765835382,1705.1121423041,1730.5646560905,1697.1472740218,204981728438.73,5023904190.46
1313,ETH,Ethereum,2023-08-15T23:59:59.999Z,2023-08-15T01:15:00.000Z,2023-08-15T19:09:00.000Z,1844.1641441122,1826.9327978014,1845.5475613834,1816.3250919351,219491766849.53,4483923892.5
1314,ETH,Ethereum,2022-10-04T23:59:59.999Z,2022-10-04T20:52:00.000Z,2022-10-04T02:15:00.000Z,1323.2782963789,1362.126586858,1364.9709154536,1320.0766993374,167070804931.43,10139774962.74
1315,USDT,Tether USDt,2023-05-18T23:59:59.999Z,2023-05-18T18:10:00.000Z,2023-05-18T21:39:00.000Z,1.0000516527,1.000076883,1.0004853226,0.9995800233,82851802361.16,22493741162.42
1316,USDT,Tether USDt,2023-01-29T23:59:59.999Z,2023-01-29T12:28:00.000Z,2023-01-29T23:58:00.000Z,1.0002024193,1.0000992744,1.0003101068,1.0000919903,67626927729.24,33570913369.15
1317,USDT,Tether USDt,2023-01-07T23:59:59.999Z,2023-01-07T23:40:00.000Z,2023-01-07T00:09:00.000Z,0.9997324193,0.999895889,0.999907359,0.9996969187,66265590691.59,11626878300.64
1318,BTC,Bitcoin,2023-06-09T23:59:59.999Z,2023-06-09T13:25:00.000Z,2023-06-09T02:25:00.000Z,26505.9240082429,26480.3750935951,26770.2891173356,26339.3152211506,513657047934.28,11015551640.28
1319,BTC,Bitcoin,2023-06-07T23:59:59.999Z,2023-06-07T00:47:00.000Z,2023-06-07T22:00:00.000Z,27235.6495184016,26345.9988512669,27332.1809565185,26146.9888682086,510996613395.63,19530045081.91
1320,BTC,Bitcoin,2023-01-19T23:59:59.999Z,2023-01-19T20:28:00.000Z,2023-01-19T00:01:00.000Z,20686.7459060612,21086.7933048443,21163.0122882271,20685.3811808606,406279900295.03,21152848260.91
